name,url,p1,p2,p3,p4
cape.1985.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1985.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1986.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1986.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1987.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1987.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1988.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1988.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1989.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1989.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1990.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1990.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1991.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1991.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1992.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1992.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1993.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1993.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1994.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1994.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1995.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1995.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1996.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1996.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1997.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1997.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1998.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1998.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.1999.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.1999.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2000.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2000.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2001.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2002.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2003.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2004.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2005.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2006.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2007.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2008.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2009.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2010.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2011.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2012.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2013.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2014.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2015.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2016.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2016.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2017.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2017.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2018.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2018.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2019.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2019.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2020.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2020.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2021.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2021.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2022.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2022.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2023.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2023.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cape.2024.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cape.2024.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1979.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1979.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1980.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1980.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1981.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1981.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1982.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1982.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1983.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1983.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1984.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1984.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1985.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1985.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1986.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1986.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1987.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1987.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1988.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1988.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1989.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1989.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1990.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1990.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1991.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1991.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1992.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1992.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1993.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1993.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1994.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1994.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1995.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1995.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1996.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1996.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1997.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1997.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1998.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1998.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.1999.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.1999.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2000.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2000.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2001.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2002.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2003.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2004.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2005.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2006.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2007.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2008.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2009.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2010.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2011.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2012.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2013.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2014.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2015.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2016.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2016.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2017.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2017.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2018.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2018.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2019.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2019.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2020.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2020.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2021.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2021.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2022.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2022.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2023.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2023.nc,monolevel,NARR,catalog.html?dataset=Datasets,
ccond.2024.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/ccond.2024.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1979.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1979.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1980.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1980.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1981.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1981.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1982.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1982.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1983.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1983.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1984.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1984.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1985.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1985.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1986.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1986.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1987.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1987.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1988.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1988.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1989.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1989.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1990.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1990.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1991.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1991.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1992.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1992.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1993.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1993.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1994.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1994.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1995.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1995.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1996.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1996.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1997.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1997.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1998.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1998.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.1999.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.1999.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2000.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2000.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2001.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2001.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2002.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2002.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2003.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2003.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2004.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2004.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2005.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2005.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2006.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2006.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2007.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2007.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2008.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2008.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2009.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2009.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2010.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2010.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2011.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2011.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2012.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2012.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2013.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2013.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2014.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2014.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2015.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2015.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2016.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2016.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2017.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2017.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2018.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2018.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2019.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2019.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2020.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2020.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2021.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2021.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2022.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2022.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2023.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2023.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdcon.2024.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdcon.2024.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdlyr.1979.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdlyr.1979.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdlyr.1980.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdlyr.1980.nc,monolevel,NARR,catalog.html?dataset=Datasets,
cdlyr.1981.nc,https://psl.noaa.gov/thredds/catalog/Datasets/NARR/monolevel/catalog.html?dataset=Datasets/NARR/monolevel/cdlyr.1981.nc,monolevel,NARR,catalog.html?dataset=Datasets,
